"customerID","gender","Contract","estrato",".pred_Yes","ID_unit","Prob","Stratum","factor"
"8000-REIQB","Female","Month-to-month","1-1",0.72148737371393,133,0.429487179487179,1,2.32835820895522
"7065-YUNRY","Female","Month-to-month","1-1",0.507682167069675,135,0.429487179487179,1,2.32835820895522
"3753-TSEMP","Female","Month-to-month","1-1",0.619649500027425,137,0.429487179487179,1,2.32835820895522
"7361-YPXFS","Female","Month-to-month","1-1",0.271070704671133,138,0.429487179487179,1,2.32835820895522
"2038-LLMLM","Female","Month-to-month","1-1",0.491398692124472,140,0.429487179487179,1,2.32835820895522
"4897-QSUYC","Female","Month-to-month","1-1",0.40959989369392,142,0.429487179487179,1,2.32835820895522
"7181-BQYBV","Female","Month-to-month","1-1",0.741985177485801,151,0.429487179487179,1,2.32835820895522
"6204-IEUXJ","Female","Month-to-month","1-1",0.782596634153646,154,0.429487179487179,1,2.32835820895522
"0151-ONTOV","Female","Month-to-month","1-1",0.721500834527927,155,0.429487179487179,1,2.32835820895522
"2754-SDJRD","Female","Month-to-month","1-1",0.817903373840144,157,0.429487179487179,1,2.32835820895522
"5141-ZUVBH","Female","Month-to-month","1-1",0.68689226776897,162,0.429487179487179,1,2.32835820895522
"8384-FZBJK","Female","Month-to-month","1-1",0.329922543736465,170,0.429487179487179,1,2.32835820895522
"1550-EENBN","Female","Month-to-month","1-1",0.455438633134616,171,0.429487179487179,1,2.32835820895522
"0137-OCGAB","Female","Month-to-month","1-1",0.850470432530012,172,0.429487179487179,1,2.32835820895522
"1855-CFULU","Female","Month-to-month","1-1",0.59118887961641,176,0.429487179487179,1,2.32835820895522
"9508-ILZDG","Female","Month-to-month","1-1",0.511477767443106,178,0.429487179487179,1,2.32835820895522
"4749-VFKVB","Female","Month-to-month","1-1",0.505971832328545,179,0.429487179487179,1,2.32835820895522
"8510-AWCXC","Female","Month-to-month","1-1",0.721691085271209,180,0.429487179487179,1,2.32835820895522
"4236-UJPWO","Female","Month-to-month","1-1",0.397065202300679,181,0.429487179487179,1,2.32835820895522
"0924-BJCRC","Female","Month-to-month","1-1",0.364424126585874,183,0.429487179487179,1,2.32835820895522
"6366-XIVKZ","Female","Month-to-month","1-1",0.216600971571493,186,0.429487179487179,1,2.32835820895522
"1575-KRZZE","Female","Month-to-month","1-1",0.36837377236665,189,0.429487179487179,1,2.32835820895522
"2002-MZHWP","Female","Month-to-month","1-1",0.339485466209864,190,0.429487179487179,1,2.32835820895522
"0310-MVLET","Female","Month-to-month","1-1",0.306825598368995,192,0.429487179487179,1,2.32835820895522
"7742-MYPGI","Female","Month-to-month","1-1",0.42637182778367,195,0.429487179487179,1,2.32835820895522
"3404-JNXAX","Female","Month-to-month","1-1",0.258768842036955,196,0.429487179487179,1,2.32835820895522
"2249-YPRNG","Female","Month-to-month","1-1",0.545564659791017,197,0.429487179487179,1,2.32835820895522
"3237-AJGEH","Female","Month-to-month","1-1",0.38013094047166,198,0.429487179487179,1,2.32835820895522
"3677-IYRBF","Female","Month-to-month","1-1",0.584798535656102,200,0.429487179487179,1,2.32835820895522
"0876-WDUUZ","Female","Month-to-month","1-1",0.785051203375134,203,0.429487179487179,1,2.32835820895522
"1432-FPAXX","Female","Month-to-month","1-1",0.214446576531766,210,0.429487179487179,1,2.32835820895522
"8149-RSOUN","Female","Month-to-month","1-1",0.70375163368838,213,0.429487179487179,1,2.32835820895522
"5498-TXHLF","Female","Month-to-month","1-1",0.307656109815315,217,0.429487179487179,1,2.32835820895522
"0897-FEGMU","Female","Month-to-month","1-1",0.726468033733545,221,0.429487179487179,1,2.32835820895522
"8659-HDIYE","Female","Month-to-month","1-1",0.412209747102436,223,0.429487179487179,1,2.32835820895522
"4840-ORQXB","Female","Month-to-month","1-1",0.330126012033779,227,0.429487179487179,1,2.32835820895522
"7339-POGZN","Female","Month-to-month","1-1",0.460103610976093,228,0.429487179487179,1,2.32835820895522
"5569-KGJHX","Female","Month-to-month","1-1",0.612204760138147,229,0.429487179487179,1,2.32835820895522
"0426-TIRNE","Female","Month-to-month","1-1",0.316379698832869,230,0.429487179487179,1,2.32835820895522
"1703-MGIAB","Female","Month-to-month","1-1",0.259825310627795,231,0.429487179487179,1,2.32835820895522
"2254-DLXRI","Female","Month-to-month","1-1",0.88096183325034,233,0.429487179487179,1,2.32835820895522
"2045-BMBTJ","Female","Month-to-month","1-1",0.230017915305262,235,0.429487179487179,1,2.32835820895522
"1670-SVOWZ","Female","Month-to-month","1-1",0.661956941994506,236,0.429487179487179,1,2.32835820895522
"2612-RANWT","Female","Month-to-month","1-1",0.715040288731378,242,0.429487179487179,1,2.32835820895522
"3194-ORPIK","Female","Month-to-month","1-1",0.280666803040551,246,0.429487179487179,1,2.32835820895522
"6088-BXMRG","Female","Month-to-month","1-1",0.379900039087776,247,0.429487179487179,1,2.32835820895522
"4821-SJHJV","Female","Month-to-month","1-1",0.31376215608998,248,0.429487179487179,1,2.32835820895522
"4818-QIUFN","Female","Month-to-month","1-1",0.642988902654667,249,0.429487179487179,1,2.32835820895522
"0508-OOLTO","Female","Month-to-month","1-1",0.652730161035149,251,0.429487179487179,1,2.32835820895522
"1814-DKOLC","Female","Month-to-month","1-1",0.333989077049201,252,0.429487179487179,1,2.32835820895522
"8614-VGMMV","Female","Month-to-month","1-1",0.292402451755951,253,0.429487179487179,1,2.32835820895522
"4505-EXZHB","Female","Month-to-month","1-1",0.624303785164982,259,0.429487179487179,1,2.32835820895522
"8972-HJWNV","Female","Month-to-month","1-1",0.687189009756646,260,0.429487179487179,1,2.32835820895522
"5276-KQWHG","Female","Month-to-month","1-1",0.706041878212188,261,0.429487179487179,1,2.32835820895522
"3045-XETSH","Female","Month-to-month","1-1",0.707853502579146,264,0.429487179487179,1,2.32835820895522
"5606-AMZBO","Female","Month-to-month","1-1",0.463627134285861,266,0.429487179487179,1,2.32835820895522
"4282-YMKNA","Female","Month-to-month","1-1",0.462403287962174,267,0.429487179487179,1,2.32835820895522
"0829-XXPLX","Female","Month-to-month","1-1",0.463447619393546,268,0.429487179487179,1,2.32835820895522
"3452-GWUIN","Female","Month-to-month","1-1",0.598951706885,270,0.429487179487179,1,2.32835820895522
"6917-YACBP","Female","Month-to-month","1-1",0.332712152396667,271,0.429487179487179,1,2.32835820895522
"5482-PLVPE","Female","Month-to-month","1-1",0.592446149071165,273,0.429487179487179,1,2.32835820895522
"4902-OHLSK","Female","Month-to-month","1-1",0.580785347999663,274,0.429487179487179,1,2.32835820895522
"3683-QKIUE","Female","Month-to-month","1-1",0.424298677843422,276,0.429487179487179,1,2.32835820895522
"5939-XAIXZ","Female","Month-to-month","1-1",0.253352950467627,277,0.429487179487179,1,2.32835820895522
"0958-YHXGP","Female","Month-to-month","1-1",0.377535448924058,282,0.429487179487179,1,2.32835820895522
"6121-VZNQB","Female","Month-to-month","1-1",0.252184501225706,285,0.429487179487179,1,2.32835820895522
"0096-BXERS","Female","Month-to-month","1-1",0.41662422577517,286,0.429487179487179,1,2.32835820895522
"9133-AYJZG","Female","Month-to-month","1-1",0.456800803116016,287,0.429487179487179,1,2.32835820895522
"7576-JMYWV","Female","Month-to-month","1-1",0.484833992292283,291,0.429487179487179,1,2.32835820895522
"0848-ZGQIJ","Female","Month-to-month","1-1",0.63204450475832,292,0.429487179487179,1,2.32835820895522
"8280-MQRQN","Female","Month-to-month","1-1",0.514722571871605,295,0.429487179487179,1,2.32835820895522
"3178-FESZO","Female","Month-to-month","1-1",0.763540578942266,296,0.429487179487179,1,2.32835820895522
"9658-WYUFB","Female","Month-to-month","1-1",0.569197556877301,299,0.429487179487179,1,2.32835820895522
"2012-NWRPA","Female","Month-to-month","1-1",0.760841099012099,301,0.429487179487179,1,2.32835820895522
"9058-CBREO","Female","Month-to-month","1-1",0.526537693406543,303,0.429487179487179,1,2.32835820895522
"9895-VFOXH","Female","Month-to-month","1-1",0.411017037864479,309,0.429487179487179,1,2.32835820895522
"3540-RZJYU","Female","Month-to-month","1-1",0.546471237193296,310,0.429487179487179,1,2.32835820895522
"8455-HIRAQ","Female","Month-to-month","1-1",0.287069061081365,311,0.429487179487179,1,2.32835820895522
"0722-TROQR","Female","Month-to-month","1-1",0.687674404268199,312,0.429487179487179,1,2.32835820895522
"6595-COKXZ","Female","Month-to-month","1-1",0.486335193615986,317,0.429487179487179,1,2.32835820895522
"0480-BIXDE","Female","Month-to-month","1-1",0.496724868080549,319,0.429487179487179,1,2.32835820895522
"8631-WUXGY","Female","Month-to-month","1-1",0.424875818310588,320,0.429487179487179,1,2.32835820895522
"1600-DILPE","Female","Month-to-month","1-1",0.287418741241721,322,0.429487179487179,1,2.32835820895522
"0584-BJQGZ","Female","Month-to-month","1-1",0.362261598203027,323,0.429487179487179,1,2.32835820895522
"5730-RIITO","Female","Month-to-month","1-1",0.436980444959033,324,0.429487179487179,1,2.32835820895522
"5380-AFSSK","Female","Month-to-month","1-1",0.715035500085063,325,0.429487179487179,1,2.32835820895522
"2436-QBZFP","Female","Month-to-month","1-1",0.260507540517089,328,0.429487179487179,1,2.32835820895522
"7088-FBAWU","Female","Month-to-month","1-1",0.242914580597458,332,0.429487179487179,1,2.32835820895522
"9239-ZBZZV","Female","Month-to-month","1-1",0.423741451085253,333,0.429487179487179,1,2.32835820895522
"1862-SKORY","Female","Month-to-month","1-1",0.405803743401235,335,0.429487179487179,1,2.32835820895522
"9699-UBQFS","Female","Month-to-month","1-1",0.453067027130064,336,0.429487179487179,1,2.32835820895522
"0708-SJDIS","Female","Month-to-month","1-1",0.230222291815015,337,0.429487179487179,1,2.32835820895522
"7252-NTGSS","Female","Month-to-month","1-1",0.502828773639479,339,0.429487179487179,1,2.32835820895522
"9940-RHLFB","Female","Month-to-month","1-1",0.710744123587104,341,0.429487179487179,1,2.32835820895522
"1078-TDCRN","Female","Month-to-month","1-1",0.583869307862495,345,0.429487179487179,1,2.32835820895522
"6135-OZQVA","Female","Month-to-month","1-1",0.248154451697793,347,0.429487179487179,1,2.32835820895522
"3776-EKTKM","Female","Month-to-month","1-1",0.571764431503083,350,0.429487179487179,1,2.32835820895522
"1981-INRFU","Female","Month-to-month","1-1",0.82463292348515,353,0.429487179487179,1,2.32835820895522
"3049-SOLAY","Female","Month-to-month","1-1",0.747783656746667,356,0.429487179487179,1,2.32835820895522
"2982-IHMFT","Female","Month-to-month","1-1",0.759444481082032,358,0.429487179487179,1,2.32835820895522
"6833-JMZYP","Female","Month-to-month","1-1",0.612006669842595,362,0.429487179487179,1,2.32835820895522
"5044-LRQAQ","Female","Month-to-month","1-1",0.364045544252666,371,0.429487179487179,1,2.32835820895522
"0875-CABNR","Female","Month-to-month","1-1",0.699059723172292,381,0.429487179487179,1,2.32835820895522
"4537-DKTAL","Female","Month-to-month","1-1",0.508873309287934,383,0.429487179487179,1,2.32835820895522
"7072-MBHEV","Female","Month-to-month","1-1",0.658996664469809,384,0.429487179487179,1,2.32835820895522
"3096-JRDSO","Female","Month-to-month","1-1",0.560920790624267,385,0.429487179487179,1,2.32835820895522
"9633-XQABV","Female","Month-to-month","1-1",0.499994943886272,389,0.429487179487179,1,2.32835820895522
"2969-QWUBZ","Female","Month-to-month","1-1",0.526212878867327,394,0.429487179487179,1,2.32835820895522
"2971-SGAFL","Female","Month-to-month","1-1",0.428439789260939,395,0.429487179487179,1,2.32835820895522
"0239-OXEXL","Female","Month-to-month","1-1",0.29320810216155,403,0.429487179487179,1,2.32835820895522
"8364-TRMMK","Female","Month-to-month","1-1",0.495376761454895,407,0.429487179487179,1,2.32835820895522
"3565-UNOCC","Female","Month-to-month","1-1",0.560574882145728,408,0.429487179487179,1,2.32835820895522
"9812-GHVRI","Female","Month-to-month","1-1",0.325096111805289,409,0.429487179487179,1,2.32835820895522
"3317-VLGQT","Female","Month-to-month","1-1",0.329179343719523,410,0.429487179487179,1,2.32835820895522
"9374-YOLBJ","Female","Month-to-month","1-1",0.269609160450682,416,0.429487179487179,1,2.32835820895522
"3278-FSIXX","Female","Month-to-month","1-1",0.502991468695651,417,0.429487179487179,1,2.32835820895522
"8873-GLDMH","Female","Month-to-month","1-1",0.636595934202398,421,0.429487179487179,1,2.32835820895522
"7798-JVXYM","Female","Month-to-month","1-1",0.286698397492734,424,0.429487179487179,1,2.32835820895522
"6048-QBXKL","Female","Month-to-month","1-1",0.520291414573693,426,0.429487179487179,1,2.32835820895522
"2100-BDNSN","Female","Month-to-month","1-1",0.431314630745105,430,0.429487179487179,1,2.32835820895522
"5708-EVONK","Female","Month-to-month","1-1",0.268089198406678,433,0.429487179487179,1,2.32835820895522
"8708-XPXHZ","Female","Month-to-month","1-1",0.233658177755729,434,0.429487179487179,1,2.32835820895522
"3411-WLRSQ","Female","Month-to-month","1-1",0.71995058368623,436,0.429487179487179,1,2.32835820895522
"3798-EPWRR","Female","Month-to-month","1-1",0.540337941216726,438,0.429487179487179,1,2.32835820895522
"8591-NXRCV","Female","Month-to-month","1-1",0.334592079098464,439,0.429487179487179,1,2.32835820895522
"2737-WFVYW","Female","Month-to-month","1-1",0.500466311394318,440,0.429487179487179,1,2.32835820895522
"8976-OQHGT","Female","Month-to-month","1-1",0.341475302338078,443,0.429487179487179,1,2.32835820895522
"6230-BSUXY","Female","Month-to-month","1-1",0.810043648069747,444,0.429487179487179,1,2.32835820895522
"3855-ONCAR","Female","Month-to-month","1-1",0.759004856112866,445,0.429487179487179,1,2.32835820895522
"9940-HPQPG","Female","Month-to-month","1-1",0.660136207430844,447,0.429487179487179,1,2.32835820895522
"8930-XOTDP","Female","Month-to-month","1-1",0.242157680733384,449,0.429487179487179,1,2.32835820895522
"9108-EJFJP","Female","Month-to-month","1-1",0.522277701615339,455,0.429487179487179,1,2.32835820895522
"1564-NTYXF","Female","Month-to-month","1-1",0.732234761635281,456,0.429487179487179,1,2.32835820895522
"0886-QGENL","Female","Month-to-month","1-1",0.596309451751332,457,0.429487179487179,1,2.32835820895522
"0928-XUTSN","Female","Month-to-month","1-1",0.451188142750145,460,0.429487179487179,1,2.32835820895522
"2823-LKABH","Female","Month-to-month","1-1",0.534606110226391,466,0.429487179487179,1,2.32835820895522
"8775-CEBBJ","Female","Month-to-month","1-1",0.294191585152434,467,0.429487179487179,1,2.32835820895522
"2731-GJRDG","Female","One year","1-2",0.219881533499566,470,0.422222222222222,2,2.36842105263158
"7251-LJBQN","Female","One year","1-2",0.224275490923415,472,0.422222222222222,2,2.36842105263158
"3758-CKOQL","Female","One year","1-2",0.307354110506408,473,0.422222222222222,2,2.36842105263158
"5285-MVEHD","Female","One year","1-2",0.324643470936953,474,0.422222222222222,2,2.36842105263158
"9651-GTSAQ","Female","One year","1-2",0.303229751604371,477,0.422222222222222,2,2.36842105263158
"8152-UOBNY","Female","One year","1-2",0.300606056465065,478,0.422222222222222,2,2.36842105263158
"1229-RCALF","Female","One year","1-2",0.222175063834472,484,0.422222222222222,2,2.36842105263158
"2931-XIQBR","Female","One year","1-2",0.240856028916682,485,0.422222222222222,2,2.36842105263158
"3096-WPXBT","Female","One year","1-2",0.317137528509931,489,0.422222222222222,2,2.36842105263158
"4488-KQFDT","Female","One year","1-2",0.266183015555591,490,0.422222222222222,2,2.36842105263158
"6199-IWKGC","Female","One year","1-2",0.227232525464401,493,0.422222222222222,2,2.36842105263158
"1360-XFJMR","Female","One year","1-2",0.206998174019759,497,0.422222222222222,2,2.36842105263158
"0786-IVLAW","Female","One year","1-2",0.225690308692394,499,0.422222222222222,2,2.36842105263158
"3642-GKTCT","Female","One year","1-2",0.202531560637165,501,0.422222222222222,2,2.36842105263158
"2325-WINES","Female","One year","1-2",0.249240870014988,504,0.422222222222222,2,2.36842105263158
"6777-TGHTM","Female","One year","1-2",0.298210153237662,505,0.422222222222222,2,2.36842105263158
"0864-FVJNJ","Female","One year","1-2",0.20829147704133,509,0.422222222222222,2,2.36842105263158
"2696-ECXKC","Female","One year","1-2",0.213250592386997,510,0.422222222222222,2,2.36842105263158
"1545-ACTAS","Female","One year","1-2",0.201744072357562,513,0.422222222222222,2,2.36842105263158
"6047-YHPVI","Male","Month-to-month","2-1",0.507905327760515,515,0.429718875502008,3,2.32710280373832
"3930-ZGWVE","Male","Month-to-month","2-1",0.340586203672985,522,0.429718875502008,3,2.32710280373832
"3091-FYHKI","Male","Month-to-month","2-1",0.550215481246551,523,0.429718875502008,3,2.32710280373832
"8167-GJLRN","Male","Month-to-month","2-1",0.349848897723124,526,0.429718875502008,3,2.32710280373832
"9512-UIBFX","Male","Month-to-month","2-1",0.492075831728207,535,0.429718875502008,3,2.32710280373832
"7534-BFESC","Male","Month-to-month","2-1",0.520845777323513,539,0.429718875502008,3,2.32710280373832
"0265-EDXBD","Male","Month-to-month","2-1",0.355029120552114,541,0.429718875502008,3,2.32710280373832
"0219-YTZUE","Male","Month-to-month","2-1",0.756637349301527,544,0.429718875502008,3,2.32710280373832
"9057-MSWCO","Male","Month-to-month","2-1",0.524040864842568,545,0.429718875502008,3,2.32710280373832
"5522-JBWMO","Male","Month-to-month","2-1",0.478111522920395,547,0.429718875502008,3,2.32710280373832
"3811-VBYBZ","Male","Month-to-month","2-1",0.72978066394854,554,0.429718875502008,3,2.32710280373832
"9412-GHEEC","Male","Month-to-month","2-1",0.487981204612957,556,0.429718875502008,3,2.32710280373832
"4234-XTNEA","Male","Month-to-month","2-1",0.81301204175354,557,0.429718875502008,3,2.32710280373832
"1342-JPNKI","Male","Month-to-month","2-1",0.544446529234276,559,0.429718875502008,3,2.32710280373832
"3716-UVSPD","Male","Month-to-month","2-1",0.493141482620286,561,0.429718875502008,3,2.32710280373832
"1626-ERCMM","Male","Month-to-month","2-1",0.607005024408894,564,0.429718875502008,3,2.32710280373832
"0887-HJGAR","Male","Month-to-month","2-1",0.519829031806404,565,0.429718875502008,3,2.32710280373832
"3030-ZKIWL","Male","Month-to-month","2-1",0.416266226360784,567,0.429718875502008,3,2.32710280373832
"0823-HSCDJ","Male","Month-to-month","2-1",0.263455870475205,568,0.429718875502008,3,2.32710280373832
"0067-DKWBL","Male","Month-to-month","2-1",0.522273910632311,569,0.429718875502008,3,2.32710280373832
"1029-QFBEN","Male","Month-to-month","2-1",0.304053227005205,570,0.429718875502008,3,2.32710280373832
"9944-AEXBM","Male","Month-to-month","2-1",0.298390385828061,571,0.429718875502008,3,2.32710280373832
"1589-AGTLK","Male","Month-to-month","2-1",0.484946632379892,573,0.429718875502008,3,2.32710280373832
"6683-VLCTZ","Male","Month-to-month","2-1",0.629275298410739,576,0.429718875502008,3,2.32710280373832
"4785-NKHCX","Male","Month-to-month","2-1",0.591107550292012,579,0.429718875502008,3,2.32710280373832
"4250-WAROZ","Male","Month-to-month","2-1",0.312409366614461,580,0.429718875502008,3,2.32710280373832
"8713-IGZSO","Male","Month-to-month","2-1",0.38042198653685,581,0.429718875502008,3,2.32710280373832
"9851-KIELU","Male","Month-to-month","2-1",0.663634424613906,582,0.429718875502008,3,2.32710280373832
"2719-BDAQO","Male","Month-to-month","2-1",0.569364924406959,584,0.429718875502008,3,2.32710280373832
"7028-DVOIQ","Male","Month-to-month","2-1",0.480956148697904,585,0.429718875502008,3,2.32710280373832
"5382-SOYZL","Male","Month-to-month","2-1",0.40332215243297,586,0.429718875502008,3,2.32710280373832
"9448-REEVD","Male","Month-to-month","2-1",0.491741183459746,587,0.429718875502008,3,2.32710280373832
"7439-DKZTW","Male","Month-to-month","2-1",0.840000570937254,596,0.429718875502008,3,2.32710280373832
"0107-WESLM","Male","Month-to-month","2-1",0.371198027607057,599,0.429718875502008,3,2.32710280373832
"5552-ZNFSJ","Male","Month-to-month","2-1",0.507682167069675,602,0.429718875502008,3,2.32710280373832
"2833-SLKDQ","Male","Month-to-month","2-1",0.500602502811826,603,0.429718875502008,3,2.32710280373832
"6260-ONULR","Male","Month-to-month","2-1",0.403234816723656,604,0.429718875502008,3,2.32710280373832
"3838-OZURD","Male","Month-to-month","2-1",0.33055818798081,607,0.429718875502008,3,2.32710280373832
"9269-CQOOL","Male","Month-to-month","2-1",0.42339660717498,608,0.429718875502008,3,2.32710280373832
"7130-YXBRO","Male","Month-to-month","2-1",0.431536202512668,609,0.429718875502008,3,2.32710280373832
"9272-LSVYH","Male","Month-to-month","2-1",0.316049809033644,610,0.429718875502008,3,2.32710280373832
"3249-ZPQRG","Male","Month-to-month","2-1",0.749191776417028,611,0.429718875502008,3,2.32710280373832
"5357-TZHPP","Male","Month-to-month","2-1",0.685965083368326,612,0.429718875502008,3,2.32710280373832
"3703-VAVCL","Male","Month-to-month","2-1",0.578825565259594,620,0.429718875502008,3,2.32710280373832
"7426-WEIJX","Male","Month-to-month","2-1",0.424389957308637,628,0.429718875502008,3,2.32710280373832
"0274-JKUJR","Male","Month-to-month","2-1",0.201786635208479,629,0.429718875502008,3,2.32710280373832
"7511-YMXVQ","Male","Month-to-month","2-1",0.302005423188094,632,0.429718875502008,3,2.32710280373832
"9804-ICWBG","Male","Month-to-month","2-1",0.783453560964533,633,0.429718875502008,3,2.32710280373832
"9470-XCCEM","Male","Month-to-month","2-1",0.25765117581469,634,0.429718875502008,3,2.32710280373832
